favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
90,Twitter for iPhone,"b'I deleted the original tweet after reading your replies, took me a bit of time as I\xe2\x80\x99m out of the country, but I don\xe2\x80\xa6 https://t.co/LQDnniMPmd'",vL0k0,False,Wed Mar 11 15:18:35 +0000 2020,1,b'1237759835321577473'
136,Twitter for Android,"b'You can wash your hands ALL day long, use alcohol afterwards and protect yourself from the virus as much as you can\xe2\x80\xa6 https://t.co/9Q6B8sW5J0'",,False,Sun Mar 15 12:53:10 +0000 2020,91,b'1239172790982336513'
88,Twitter Web App,b'#DYK that there are 3\xe2\x83\xa3 simple things that YOU can do to protect your health and prevent the spread of #COVID19?\n\nFo\xe2\x80\xa6 https://t.co/Lvi4zmOj1U',,False,Tue Aug 18 11:08:00 +0000 2020,48,b'1295678829957185536'
6668,Twitter for Android,"b'L\xe2\x80\x99unit\xc3\xa0 e il lavoro di squadra sono da sempre i principi su cui si fonda la nostra Forza Armata e, in questo moment\xe2\x80\xa6 https://t.co/dTw8oRdMsv'",,False,Wed Mar 11 19:43:27 +0000 2020,2529,b'1237826491716636672'
308,Twitter Web App,"b'Considering the gravity of the #COVID19, the Government of Ethiopia has enacted a State of Emergency according to A\xe2\x80\xa6 https://t.co/hThOztzj1s'",,False,Wed Apr 08 09:22:58 +0000 2020,148,b'1247817199223439360'
37,Twitter for Android,b'Le cort\xc3\xa8ge red\xc3\xa9marre. Environ 2000 manifestants. Direction Bercy. #GiletsJaunes #Acte70 #paris https://t.co/fhHOH4OBdP',actufrparis,False,Sat Mar 14 13:52:50 +0000 2020,39,b'1238825419631181826'
4694,Twitter for Android,b'El gobierno de facto anunci\xc3\xb3 Bs 40 millones para la compra de agentes qu\xc3\xadmicos y armas para la Polic\xc3\xada. Estos recur\xe2\x80\xa6 https://t.co/CpCKnUot2F',,False,Thu Mar 12 21:54:24 +0000 2020,2232,b'1238221832177811456'
10681,Twitter for iPhone,"b'NO, there is NO TRUTH to rumors about Manhattan being quarantined. Whoever is spreading this misinformation, PLEASE STOP NOW!'",,False,Thu Mar 12 22:20:31 +0000 2020,3179,b'1238228404761178112'
1021344,Twitter Web App,b'https://t.co/pgybgIYJdG',,False,Thu Mar 12 01:14:53 +0000 2020,207033,b'1237909897020207104'
1,Twitter for Android,b'Caos total en Terminal 2 Aeropuerto CDMX https://t.co/DiCmVuqGRz',,False,Mon Dec 16 02:44:43 +0000 2019,0,b'1206404759575506944'
4796,Twitter for Android,"b'Amid the Chinese anthem playing out in Rome, Italians chanted ""Grazie, Cina!"". In this community with a shared futu\xe2\x80\xa6 https://t.co/Kueb4EFscJ'",,False,Sun Mar 15 04:09:39 +0000 2020,670,b'1239041044580188162'
704,TweetDeck,"b'#President @QuimTorraiPla: ""Hem activat la fase d\'emerg\xc3\xa8ncia 1 del pla procicat. Dono ordre del cessament de l\'acti\xe2\x80\xa6 https://t.co/U1yMPUtn6t'",,False,Thu Mar 12 12:42:37 +0000 2020,594,b'1238082970122162177'
78,Twitter for iPhone,"b'Thanks for this \xe2\x81\xa6@AmerAcadPeds\xe2\x81\xa9! \xf0\x9f\x91\x87\xf0\x9f\x8f\xbd \n\nParents, for more answers to FAQs you may have about #COVID19 and your kiddos\xe2\x80\xa6 https://t.co/hof7K8a58z'",,False,Thu Aug 20 13:10:17 +0000 2020,59,b'1296434379024195590'
886,Twitter Web App,b'It has come to our attention that there is a WhatsApp message being circulated purporting to be from the ID consult\xe2\x80\xa6 https://t.co/C6tbi0YBVn',,False,Sun Mar 15 18:07:35 +0000 2020,562,b'1239251915516645377'
5039,Twitter Web App,"b'Me acaban de informar de la detecci\xc3\xb3n de 30 casos  de coronavirus en Barranquilla, pero el alcalde Alejandro Char s\xe2\x80\xa6 https://t.co/zuFg216lxf'",,False,Sun Mar 15 17:24:27 +0000 2020,1692,b'1239241059684802563'
41,Twitter Web App,"b'Upon receiving reports, the Police entered MTR stations to stop all violent acts and arrest offenders.\n\nThe Police\xe2\x80\xa6 https://t.co/6X8N7KOwvV'",hkpoliceforce,False,Sat Aug 31 15:49:43 +0000 2019,9,b'1167826809355792390'
161,Twitter for iPhone,b'\xf0\x9f\x98\xb7 are our best tool to slow spread of #COVID19. I\xe2\x80\x99ve been saying this for over 3 months! Unfortunately on 2 recent\xe2\x80\xa6 https://t.co/msJMdUuJO6',,False,Mon Jul 13 11:18:53 +0000 2020,53,b'1282635606192009218'
840,Twitter Web App,b'(1/6) This #SundaySpotlight on #PublicHealth is focused on the facts regarding masks and face coverings. Follow alo\xe2\x80\xa6 https://t.co/NoU573Ph6P',,False,Sun Jun 28 12:47:02 +0000 2020,300,b'1277221974016700417'
7852,Twitter Media Studio,b'Joe Biden will again politicize coronavirus today. But his record on pandemics is one of incompetence.\n\nDuring the\xe2\x80\xa6 https://t.co/p0klPdl6SZ',,False,Thu Mar 12 15:57:49 +0000 2020,4166,b'1238132094833954817'
44700,Twitter for iPhone,b'Mentir y manipular no es periodismo. Que un medio de comunicaci\xc3\xb3n difunda un v\xc3\xaddeo manipulado con subt\xc3\xadtulos falsos\xe2\x80\xa6 https://t.co/uzzixFZ56K',,False,Fri Mar 13 12:06:49 +0000 2020,19094,b'1238436348165599232'
17,Twitter Web App,b'We want to provide the Enfamil Community with as many answers as we can and clarify some misinformation during thes\xe2\x80\xa6 https://t.co/zW2zjRokzc',,False,Mon Mar 16 21:17:25 +0000 2020,3,b'1239662076425129985'
24,Twitter Web App,b'Report #82\nStatus Update #covid19ethiopia \nThe total laboratory tests conducted within 24 hours are 2836; of these\xe2\x80\xa6 https://t.co/v58AbPwBFn',,False,Sun May 31 11:53:00 +0000 2020,6,b'1267061513690517504'
28,Twitter Web App,b'\xf0\x9f\x93\xba\xd8\xb3\xdb\x8c\xd8\xaf\xd9\x85\xd8\xad\xd9\x85\xd8\xaf \xd8\xb3\xd8\xb9\xdb\x8c\xd8\xaf\xdb\x8c \xd8\xaa\xd9\x88\xd9\x84\xdb\x8c\xd8\xaa \xd8\xad\xd8\xb1\xd9\x85 \xd8\xad\xd8\xb6\xd8\xb1\xd8\xaa \xd9\x85\xd8\xb9\xd8\xb5\xd9\x88\xd9\x85\xd9\x87 (\xd8\xb3): \n\n\xf0\x9f\x94\xbb\xd9\x85\xd8\xa7 \xd8\xa7\xdb\x8c\xd9\x86 \xd8\xad\xd8\xb1\xd9\x85 \xd9\x85\xd9\x82\xd8\xaf\xd8\xb3 \xd8\xb1\xd8\xa7 \xd8\xaf\xd8\xa7\xd8\xb1\xd8\xa7\xd9\x84\xd8\xb4\xd9\x81\xd8\xa7 \xd9\x85\xdb\x8c \xd8\xaf\xd8\xa7\xd9\x86\xdb\x8c\xd9\x85\xd8\x8c \xd8\xaf\xd8\xa7\xd8\xb1\xd8\xa7\xd9\x84\xd8\xb4\xd9\x81\xd8\xa7 \xdb\x8c\xd8\xb9\xd9\x86\xdb\x8c \xd9\x85\xd8\xb1\xd8\xaf\xd9\x85 \xd8\xa8\xdb\x8c\xd8\xa7\xdb\x8c\xd9\x86\xd8\xaf \xd9\x88 \xd8\xa7\xd8\xb2 \xd8\xa7\xe2\x80\xa6 https://t.co/aqbTdAoDMH',,False,Wed Feb 26 08:46:20 +0000 2020,9,b'1232587692224978944'
233,Twitter for iPhone,b'I wear my mask to protect you. You wear yours to protect me. #COVIDStopsWithMe https://t.co/6yPAQqF9oo',,False,Tue Aug 18 22:40:11 +0000 2020,91,b'1295853025853157378'
162,Twitter Web App,"b'Somessa kiert\xc3\xa4v\xc3\xa4 ""#THL ja #koronavirus uutisissa"" -kooste saa terveysviranomaiset n\xc3\xa4ytt\xc3\xa4m\xc3\xa4\xc3\xa4n vastuuttomilta ja kyke\xe2\x80\xa6 https://t.co/Htdx3B3A0R'",,False,Fri Mar 13 09:54:51 +0000 2020,33,b'1238403140707397632'
59,Twitter for Android,b'\xd8\xa7\xd8\xb3 \xd9\xb9\xdb\x8c\xd8\xb3\xd9\xb9 \xda\xa9\xdb\x8c \xd9\x82\xdb\x8c\xd9\x85\xd8\xaa 7\xdb\x81\xd8\xb2\xd8\xa7\xd8\xb1 9 \xd8\xb3\xd9\x88 \xd8\xb1\xd9\x88\xd9\xbe\xdb\x92 \xdb\x81\xdb\x92 \xd8\xad\xda\xa9\xd9\x88\xd9\x85\xd8\xaa \xd8\xac\xd8\xaa\xd9\x86\xdb\x92 \xd9\xb9\xdb\x8c\xd8\xb3\xd9\xb9 \xda\xa9\xd8\xb1 \xd8\xb1\xdb\x81\xdb\x8c \xdb\x81\xdb\x92 \xd9\x85\xd9\x81\xd8\xaa \xda\xa9\xd8\xb1\xd8\xb1\xdb\x81\xdb\x8c \xdb\x81\xdb\x92\xdb\x94\xdb\x81\xd9\x85\xd8\xa7\xd8\xb1\xdb\x8c \xd9\x86\xd8\xac\xdb\x8c \xd9\x84\xdb\x8c\xd8\xa8\xd8\xb2 \xd8\xb3\xdb\x92 \xd8\xa8\xd8\xa7\xd8\xaa \xda\x86\xdb\x8c\xd8\xaa \xda\x86\xd9\x84 \xd8\xb1\xdb\x81\xdb\x8c \xdb\x81\xdb\x92 \xda\xa9\xdb\x81 \xd8\xa7\xda\xaf\xe2\x80\xa6 https://t.co/kLdvRjdlld',GovtofPunjabPK,False,Thu Mar 19 14:03:39 +0000 2020,15,b'1240640079888035841'
2119,Twitter for iPhone,"b'Sou totalmente a favor da pauta PR\xc3\x93-VIDA e contra o ABORTO. Ontem, com a minha articula\xc3\xa7\xc3\xa3o, retiramos do PL 1444 o\xe2\x80\xa6 https://t.co/FcsXMyypBu'",,False,Fri Jul 10 12:03:22 +0000 2020,292,b'1281559635988754432'
176,Twitter Web App,"b'[FIL] Le risque d\xe2\x80\x99une pand\xc3\xa9mie avait bien \xc3\xa9t\xc3\xa9 anticip\xc3\xa9, parfois tr\xc3\xa8s pr\xc3\xa9cis\xc3\xa9ment, par les prospectivistes des 15 de\xe2\x80\xa6 https://t.co/1GSLzFS3jk'",,False,Wed Mar 18 19:22:01 +0000 2020,133,b'1240357811219038210'
120,Twitter Web App,b'(5/6) Don\xe2\x80\x99t have a face covering? Check out my video how-to using just a t-shirt &amp; rubber bands. \n\nNot your style?\xe2\x80\xa6 https://t.co/K9JI1Y0srI',Surgeon_General,False,Sun Jun 28 12:56:23 +0000 2020,40,b'1277224323783286785'
171,Twitter for Android,"b'No More Corona Virus Death\n\n\xf0\x9f\x99\x8fGod Bless\xf0\x9f\x99\x8f\n\n""scientists in Israel""\n\nFinally They Claim To Discover Vaccine For Corona\xe2\x80\xa6 https://t.co/1Qp24IWTUQ'",,False,Fri Mar 13 03:07:43 +0000 2020,42,b'1238300681607487489'
229594,Twitter for iPhone,b'Kourtney just sent this on our group chat https://t.co/XyjGajY71d',,False,Thu Mar 12 02:11:23 +0000 2020,45222,b'1237924116486688768'
4154,Twitter for iPhone,b'Lot\xe2\x80\x99s of people asking me. There is NO such thing as a Stafford Act national lockdown authority. It just DOES NOT w\xe2\x80\xa6 https://t.co/LcFiexJilL',,False,Mon Mar 16 03:30:09 +0000 2020,1131,b'1239393491165347840'
11,Twitter for iPhone,"b'Near-empty @WholeFoods produce  sections, like mine here in Houston (photo below), are now apparently commonplace n\xe2\x80\xa6 https://t.co/Tselr3DP5c'",,False,Wed Jan 10 15:44:39 +0000 2018,6,b'951117592843956224'
1735,Twitter Web App,"b'UPDATE: NYS has 96 confirmed new cases of novel coronavirus, bringing the statewide total to 421.\n\nWestchester: 158\xe2\x80\xa6 https://t.co/X9zBopqBMh'",,False,Fri Mar 13 19:07:41 +0000 2020,1038,b'1238542265301204992'
642,Twitter for Android,"b'La planta chino-cubana #Changheber en #Jilin produce desde el primer d\xc3\xada del #A\xc3\xb1oNuevoLunar, el Interferon alpha (I\xe2\x80\xa6 https://t.co/ljsI0BVDBB'",,False,Thu Feb 06 01:30:49 +0000 2020,529,b'1225230332187815936'
68,Twitter Web App,b'Este bulo se est\xc3\xa1 moviendo por las redes. La Diputaci\xc3\xb3n lo desmiente de forma contundente y advierte de que tomar\xc3\xa1\xe2\x80\xa6 https://t.co/FHm6hMwyVN',,False,Sat Mar 14 15:01:26 +0000 2020,99,b'1238842681989750785'
3484,Twitter for iPhone,b'Wearing face coverings in most non medical situations isn\xe2\x80\x99t to protect healthy wearers from #COVID19 -it\xe2\x80\x99s to keep\xe2\x80\xa6 https://t.co/m7XgkH4IFg',,False,Wed May 13 11:38:56 +0000 2020,1580,b'1260534993744470017'
0,Twitter for iPhone,b'@UKDefJournal \xe2\x80\x9cCOVID-19 Quarantine Team\xe2\x80\x9d \n\nWhat are you preparing for then? \xf0\x9f\xa4\x94 https://t.co/zB57FlYWR2',UKDefJournal,False,Thu Mar 19 11:11:15 +0000 2020,0,b'1240596694657642496'
90,Twitter for iPhone,b'Attenzione alle #fakenews soprattutto in questi giorni! #diffidatedelleimitazioni #chiedetesempreanoi https://t.co/3ssAinBewh',,False,Tue Mar 10 14:59:51 +0000 2020,101,b'1237392729446862848'
563,Twitter for iPhone,b'Momentos delicados en nuestro pa\xc3\xads y algunos se dedican a generar bulos y mentiras. \n\nLos medios tienen que ser rig\xe2\x80\xa6 https://t.co/MRoiWIIpie',,False,Fri Mar 13 09:50:43 +0000 2020,306,b'1238402098749935618'
715,Hootsuite Inc.,b'Fake alert!!! Kindly ignore this post that is doing the rounds and avoid sharing it to stop creating panic. https://t.co/Izvln2EFOp',,False,Sat Mar 14 06:33:03 +0000 2020,223,b'1238714741515849728'
1280,Twitter for iPhone,b'Wilson and his co-star are at the #NYR game tonight @TheGarden!! http://t.co/UYJWQBQybP',,False,Thu Feb 05 01:33:52 +0000 2015,938,b'563148469796216833'
810,Twitter Web App,"b'""We need to remember that with decisive, early action, we can slow down the #coronavirus and prevent infections. Am\xe2\x80\xa6 https://t.co/vgBVf08lNH'",WHO,False,Mon Mar 09 16:18:06 +0000 2020,449,b'1237050035197693954'
0,Twitter for Android,b'@marca Deleted!???? https://t.co/vRMyTZCHyi',marca,False,Sun Mar 15 14:42:19 +0000 2020,0,b'1239200258724413447'
256,Twitter for iPhone,"b'Drs John Campion and Catherine Weadick working with SN \n\xc3\x8dde Donovan this evening at frontline @CUH_Cork, protecting\xe2\x80\xa6 https://t.co/ur5lPPqKKj'",,False,Sun Mar 15 20:00:28 +0000 2020,54,b'1239280325588660224'
28712,Twitter Web App,"b'Un lote de suministros m\xc3\xa9dicos procedentes de #China lleg\xc3\xb3 a #Europa y van en camino a #Italia, #Espa\xc3\xb1a y la primer\xe2\x80\xa6 https://t.co/Mv0AnFo6Gl'",,False,Thu Mar 12 10:00:09 +0000 2020,13653,b'1238042085212786688'
553,Twitter for iPhone,"b'Invitamos a la ciudadan\xc3\xada a no creer en cadenas que circulan en WhatsApp. Consulten \xc3\xbanicamente @MinSaludCol, que to\xe2\x80\xa6 https://t.co/ijCgvnJ9VD'",,False,Sun Mar 15 16:27:37 +0000 2020,288,b'1239226758777503747'
12,Hootsuite Inc.,b'\xe2\x9a\xa0 \xc2\xa1FALSO!\n\xc2\xbfHelic\xc3\xb3pteros que lanzar\xc3\xa1n medicina? \xc2\xbfEn serio \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f?\n\n\xc2\xbfAlguien nos puede decir de qu\xc3\xa9 pel\xc3\xadcula salen\xe2\x80\xa6 https://t.co/IWz5hUi7h7',,False,Sun Mar 15 19:40:54 +0000 2020,10,b'1239275399235813376'
3562,Twitter for iPad,b'Not ONE media outlet has asked about George Soros\xe2\x80\x99s involvement in this FLU panic. He is SOMEWHERE involved in this.',SheriffClarke,False,Sun Mar 15 23:43:57 +0000 2020,1020,b'1239336564334960642'
106,Twitter for iPad,b'Trabajadores de Call Center est\xc3\xa1n siendo compelidos a trabajar ma\xc3\xb1ana. Por supuesto que se requieren medidas pero s\xe2\x80\xa6 https://t.co/tn6cS9KXwv',,False,Tue Mar 17 04:49:17 +0000 2020,31,b'1239775790738350082'
115,Twitter for iPhone,b'Please take a minute to look at today\xe2\x80\x99s Coronavirus update. Trying to dispel a lot of the myths out there. These ar\xe2\x80\xa6 https://t.co/Y9AauWsX7e',,False,Mon Mar 16 17:30:31 +0000 2020,38,b'1239604975933755392'
18,Twitter for Android,b'MUY IMPORTANTE: Recordad que en Estado de Alarma las Cias.aseguradoras no se hacen responsables de asistir y cubrir\xe2\x80\xa6 https://t.co/8npNLPCmNY',,False,Mon Mar 16 12:29:43 +0000 2020,14,b'1239529277655310336'
5159,Twitter for iPhone,b'Pakistan plans to increase its daily testing capacity for #coronavirus to 20000 in coming days. Currently it is 6584/day. &lt;276&gt;',,False,Tue Apr 07 13:15:28 +0000 2020,897,b'1247513323614031872'
5,Twitter Web App,"b'#C\xc3\xb3rdoba |  | En el cepo, as\xc3\xad castig\xc3\xb3 la guardia ind\xc3\xadgena Zen\xc3\xba a infractores de la cuarentena\xe2\x80\xa6 https://t.co/7vEn6I7oCd'",,False,Thu Apr 02 22:29:57 +0000 2020,3,b'1245840921951756293'
85,Twitter for Android,b'#Covid_19 No vienen m\xc3\xa9dicos venezolanos de Venezuela ni existen conversaciones con el r\xc3\xa9gimen para traerlos. Lo acl\xe2\x80\xa6 https://t.co/xG4DLp1Ytx',,False,Sat Mar 14 22:33:37 +0000 2020,91,b'1238956478024814593'
312,Twitter for iPad,b'\xd8\xa7\xd8\xaf\xd8\xb9\xd8\xa7\xdb\x8c \xd9\x85\xd9\x82\xd8\xa7\xd9\x85\xd8\xa7\xd8\xaa \xdb\x8c\xd8\xa7 \xd8\xb4\xd9\x88\xd8\xa7\xd9\x87\xd8\xaf \xd9\x82\xd8\xa8\xd8\xb1\xd8\xb3\xd8\xaa\xd8\xa7\xd9\x86\xd8\x9f\n\xe2\x9a\xa0\xef\xb8\x8f\xd8\xaa\xd8\xb5\xd8\xa7\xd9\x88\xdb\x8c\xd8\xb1 \xd9\x86\xd8\xa7\xd8\xb1\xd8\xa7\xd8\xad\xd8\xaa\xe2\x80\x8c\xda\xa9\xd9\x86\xd9\x86\xd8\xaf\xd9\x87\n\xd8\xba\xd8\xb3\xd8\xa7\xd9\x84\xd8\xae\xd8\xa7\xd9\x86\xd9\x87 \xd9\x82\xd8\xa8\xd8\xb1\xd8\xb3\xd8\xaa\xd8\xa7\xd9\x86 \xd9\x82\xd9\x85\xd8\x8c \xdb\xb1\xdb\xb2 \xd8\xa7\xd8\xb3\xd9\x81\xd9\x86\xd8\xaf\xd8\x9b \xd8\xa8\xdb\x8c\xd8\xb4 \xd8\xa7\xd8\xb2 \xdb\xb4\xdb\xb0 \xd8\xac\xd8\xb3\xd8\xaf \xd8\xaf\xd8\xb1 \xd8\xa7\xdb\x8c\xd9\x86 \xd9\x88\xdb\x8c\xd8\xaf\xdb\x8c\xd9\x88 \xd8\xaf\xdb\x8c\xd8\xaf\xd9\x87\xe2\x80\xa6 https://t.co/onAecbkjga',,False,Tue Mar 03 15:16:09 +0000 2020,50,b'1234860117532774400'
0,Twitter for Android,b'FREE INTERNET RECHARGE FROM World Health Organisation\nGet aware of corona virus using internet provided by World He\xe2\x80\xa6 https://t.co/N1ipBAZe2i',,False,Tue Mar 17 06:42:27 +0000 2020,0,b'1239804269949333504'
42,TweetDeck,b'Mitos sobre el nuevo #Coronavirus #COVID19. Visita el micrositio: https://t.co/YVMl7M9ErO https://t.co/QmC1XQojUb',,False,Wed Mar 04 00:30:00 +0000 2020,31,b'1234999499069759489'
5993,Twitter for iPhone,b'Confirmamos la muerte del segundo paciente por coronavirus (COVID-19) en Colombia. Conozca los detalles aqu\xc3\xad: https://t.co/vsvCkKuzyx',,False,Sun Mar 22 15:32:00 +0000 2020,3894,b'1241749477356122112'
354,Twitter for iPhone,b'Stop spreading #FakeNews and misleading information. \nVerify the information before you share information\xe2\x80\xa6 https://t.co/Xr3tPkWmP6',,False,Thu Mar 19 04:47:32 +0000 2020,256,b'1240500127875371008'
10,Twitter for iPhone,b'Fake news! Ignore. https://t.co/3HcJmJ33kY',,False,Wed Mar 18 18:12:48 +0000 2020,9,b'1240340390978469889'
319,Periscope,b'#CoronaVirusSA https://t.co/uCGjHYfa8z',,False,Thu Mar 05 18:17:00 +0000 2020,113,b'1235630408147951616'
239,TweetDeck,b'\xe2\x80\x9cThat was so quick!\xe2\x80\x9d Premier @AnnastaciaMP was filmed getting her flu shot yesterday before being asked by a photog\xe2\x80\xa6 https://t.co/gRfx4IxTHQ',,False,Wed Apr 29 02:16:38 +0000 2020,98,b'1255320056478777346'
47,Twitter Web App,"b'Rapid genomic sequencing can help identify when a virus was introduced, how many times, and where imported infectio\xe2\x80\xa6 https://t.co/aooi9jUmv5'",CCDD_HSPH,False,Tue Jan 28 20:37:40 +0000 2020,15,b'1222257453804339201'
5370,Twitter Web App,"b""President Trump's relentless opposition to helping our fellow Americans in Puerto Rico in their time of need is app\xe2\x80\xa6 https://t.co/Si5WBFYsOE""",,False,Wed Feb 05 23:49:49 +0000 2020,2007,b'1225204912755179521'
3550,Twitter Media Studio,"b'If past is prologue, almost everything President Trump said last night will be contradicted by his budget.\n\nIn the\xe2\x80\xa6 https://t.co/EbWJj9qWUo'",,False,Wed Feb 05 17:10:07 +0000 2020,1215,b'1225104327582326784'
0,Buffer,b'Cuidado con los bulos del #coronavirus  https://t.co/5KNqWPCLrV v\xc3\xada @SERRadio90',,False,Wed Mar 11 14:03:01 +0000 2020,1,b'1237740815591649280'
95,Hootsuite Inc.,b'\xe2\x9a\xa0\xef\xb8\x8fES FALSO el audio que circula por grupos de #WhatsApp en el que se dice que se cierran todos los centros escolare\xe2\x80\xa6 https://t.co/CUEjzZcYOK',,False,Mon Mar 09 17:26:32 +0000 2020,126,b'1237067256598757377'
89,Twitter for Android,b'\xf0\x9f\x93\xa2 No se han suspendido las clases en toda Castilla y Le\xc3\xb3n.\n\nOs rogamos que no compart\xc3\xa1is este presunto comunicado q\xe2\x80\xa6 https://t.co/8uyqHiCROF',,False,Thu Mar 12 10:41:58 +0000 2020,129,b'1238052608369217536'
42271,TweetDeck,"b'The drip, drip, drip of new evidence is going to keep coming out.\n\nWith each new revelation, Senate Republicans wil\xe2\x80\xa6 https://t.co/82cEKWdg8u'",,False,Thu Feb 06 01:58:00 +0000 2020,11416,b'1225237171944161281'
222,Twitter Web App,b'Status update \xe2\x80\x93 number of #COVID19 cases in @WHO #Africa Region:\n\n\xf0\x9f\x87\xa9\xf0\x9f\x87\xbfAlgeria: 12\n\xf0\x9f\x87\xb3\xf0\x9f\x87\xacNigeria: 1\n\xf0\x9f\x87\xb8\xf0\x9f\x87\xb3Senegal: 4\n\nCases on\xe2\x80\xa6 https://t.co/PW539FYd3u',,False,Thu Mar 05 10:44:35 +0000 2020,262,b'1235516554235785216'
1915,Twitter Media Studio,"b""Together, the defenses advanced by President Trump's lawyers are as dangerous to the republic as they are preposter\xe2\x80\xa6 https://t.co/VgrH03IkLx""",,False,Wed Feb 05 22:24:40 +0000 2020,551,b'1225183485599666177'
3501,Twitter for iPhone,"b'#BlackFriday with commentary provided by @JRsBBQ, @ShutUpExcalibur, and @tonyschiavone24. Happy shopping, everyone! https://t.co/KvCNMcYFFw'",,False,Fri Nov 29 17:14:26 +0000 2019,1436,b'1200463040224718848'
194,Twitter Web App,b'\xf0\x9f\x91\x81\xef\xb8\x8f#StopBulos Esta informaci\xc3\xb3n (pantallazo) que se est\xc3\xa1 enviando de forma masiva a trav\xc3\xa9s de whatsapp no ha sido pub\xe2\x80\xa6 https://t.co/96J4VTZV4C',,False,Tue Mar 10 11:31:23 +0000 2020,283,b'1237340271207165952'
82,TweetDeck,b'Did Chinese PLA medics test a coronavirus vaccine on themselves? #FAKENEWS. Clinical trials remain underway and thi\xe2\x80\xa6 https://t.co/TemqwPOe9J',,False,Thu Mar 05 07:08:48 +0000 2020,39,b'1235462250376253440'
6798,Twitter for iPhone,b'Espanha:\xe2\x80\x9dMais de 80 clientes em quarentena num prost\xc3\xadbulo por coronav\xc3\xadrus\xe2\x80\x9d. A\xc3\xad sim!',,False,Sat Feb 29 18:35:46 +0000 2020,522,b'1233823188137762822'
10,Hootsuite Inc.,b'RT @osakidetzaEJGV: \xf0\x9f\xa6\xa0 Se acuerda el CESE de la actividad docente presencial de todos los centros educativos de Eusk\xe2\x80\xa6 https://t.co/3FlgOIAiMD',,False,Thu Mar 12 11:52:28 +0000 2020,21,b'1238070348677070848'
2153,Twitter Web App,b'We\xe2\x80\x99ve seen no sign that President Trump has any plan or urgency to deal with the spread of the Coronavirus.\n\nWe nee\xe2\x80\xa6 https://t.co/oCgNG5QDqB',SenSchumer,False,Tue Feb 25 02:24:36 +0000 2020,567,b'1232129234489008130'
11,Twitter for iPhone,"b'Cet h\xc3\xb4tel qui vient de s\xe2\x80\x99effondrer, \xc3\xa9tait au d\xc3\xa9but 1b\xc3\xa2timent d\xe2\x80\x99entreprise, qui a \xc3\xa9t\xc3\xa9 transform\xc3\xa9 en habitation puis\xe2\x80\xa6 https://t.co/GXmDkeDBB8'",,False,Sat Mar 07 14:46:40 +0000 2020,21,b'1236302249682448386'
1137,Twitter for iPhone,b'I spoke to WHO Director General Dr. Tedros Adhanom where he informed me of the latest developments on COVID 19 incl\xe2\x80\xa6 https://t.co/SWGHmXq9l2',MohamedBinZayed,False,Sun Mar 08 16:51:47 +0000 2020,324,b'1236696122955042816'
79,Twitter Web App,b'The Senegalese government today reported the country\xe2\x80\x99s first case of #COVID19. The patient \xe2\x80\x93 a french national \xe2\x80\x93 is\xe2\x80\xa6 https://t.co/f5vO1uMDP0',,False,Mon Mar 02 20:09:40 +0000 2020,62,b'1234571594737094658'
79,Twitter Web App,"b'#Thread\xf0\x9f\x9a\xa8: Since the outbreak of #CoronaVirus, we have debunked #FakeNews around the novel Coronavirus. A WhatsApp f\xe2\x80\xa6 https://t.co/RTATFMyAK1'",,False,Thu Jan 30 06:52:50 +0000 2020,53,b'1222774654596734976'
1995,Twitter for iPhone,b'A \xe2\x80\x9cbusy\xe2\x80\x9d expert in #China. Ever wondered why so many Western politicians &amp; experts sing #CCP\xe2\x80\x99s praise? When they vi\xe2\x80\xa6 https://t.co/lp15AaPP9S',,False,Mon Mar 09 00:17:02 +0000 2020,1382,b'1236808175849836545'
82,Hootsuite Inc.,"b"".@malditobulo: si os llega esta imagen por 'wasap', no la hag\xc3\xa1is caso, no la compart\xc3\xa1is, es mentira. Es un burdo mo\xe2\x80\xa6 https://t.co/rrBFSFq8pT""",,False,Mon Mar 09 21:59:06 +0000 2020,172,b'1237135852880506883'
481,Twitter Web App,"b'NO, esta imagen no es una comunicaci\xc3\xb3n oficial de la Polic\xc3\xada. Es uno de los bulos que corren estos d\xc3\xadas de m\xc3\xb3vil en\xe2\x80\xa6 https://t.co/6gzK9ydU7e'",,False,Wed Mar 11 13:20:13 +0000 2020,386,b'1237730045004861441'
3893,Twitter Media Studio,"b""Republican Senators denied the Senate's right to examine relevant evidence, to call witnesses and documents, to pro\xe2\x80\xa6 https://t.co/CIphpcWgx2""",,False,Wed Feb 05 22:36:08 +0000 2020,1123,b'1225186371729530880'
23443,Twitter for iPhone,b'Pardon ? Mais qu\xe2\x80\x99ils restent chez eux !\n\nL\xe2\x80\x99Afrique ne peut pas accueillir toute la mis\xc3\xa8re (sanitaire) du monde...su\xe2\x80\xa6 https://t.co/tRsVTa5wq7',,False,Tue Mar 10 08:02:47 +0000 2020,9438,b'1237287772974612480'
2246,Twitter for Android,b'You can wash your hands and use sanitiser liquid all day long and protect yourself from the virus as much as you ca\xe2\x80\xa6 https://t.co/vzRNkUIT0c',,False,Mon Mar 16 07:22:27 +0000 2020,1621,b'1239451949541527554'
